Beta,Mach,AoA,Re/1e6,CL,CDo,CDi,CDtot,CDt,CDtot_t,CS,L/D,E,CFx,CFy,CFz,CMx,CMy,CMz,CMl,CMm,CMn,FOpt,_mach,_elevons,_aoa
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.441976883099,0.009984104040,0.048480902328,0.058465006368,0.048453544696,0.058437648736,-0.000005410243,7.559682458863,0.726259113526,0.019721705844,-0.000005410243,0.445390588677,0.000006852382,-0.134851013119,0.000022118088,-0.000006852382,-0.134851013119,-0.000022118088,0.000000000000,0.01,-20.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.605904042102,0.010843574790,0.089595755508,0.100439330298,0.088493445353,0.099337020144,0.000048503176,6.032537655355,0.794497212945,-0.006300701567,0.000048503176,0.614140104916,0.000021439719,-0.146056430498,0.000048957270,-0.000021439719,-0.146056430498,-0.000048957270,0.000000000000,0.01,-20.0,10.0
0.000000000000,0.010000000000,20.000000000000,10.000000000000,0.901781579966,0.012924308869,0.207450833895,0.220375142765,0.207927557904,0.220851866774,0.000281091449,4.092029475981,0.802100154986,-0.101342569768,0.000281091449,0.922770234169,-0.000002674242,-0.172281653495,0.000185251337,0.000002674242,-0.172281653495,-0.000185251337,0.000000000000,0.01,-20.0,20.0
0.000000000000,0.010000000000,40.000000000000,10.000000000000,1.280057867947,0.016321423888,0.509989903924,0.526311327812,0.602164833762,0.618486257650,0.000757595621,2.432130566654,0.676713711358,-0.419627469178,0.000757595621,1.318887616967,-0.000017451968,-0.227925790575,0.000698584296,0.000017451968,-0.227925790575,-0.000698584296,0.000000000000,0.01,-20.0,40.0
0.000000000000,0.010000000000,-40.000000000000,10.000000000000,-1.073219491561,0.013063699469,0.340684869702,0.353748569171,0.397076559880,0.410140259349,0.000822758676,-3.033848289692,0.707735366047,-0.418865065975,0.000822758676,-1.049519024965,-0.000001340320,0.098091040250,0.000551304016,0.000001340320,0.098091040250,-0.000551304016,0.000000000000,0.01,-10.0,-40.0
0.000000000000,0.010000000000,-20.000000000000,10.000000000000,-0.555940913211,0.009654618738,0.080959556528,0.090614175266,0.079415382275,0.089070001013,0.000173486219,-6.135253249033,0.741394938977,-0.104993518981,0.000173486219,-0.553405446950,-0.000040219178,0.001776443591,0.000080022630,0.000040219178,0.001776443591,-0.000080022630,0.000000000000,0.01,-10.0,-20.0
0.000000000000,0.010000000000,-10.000000000000,10.000000000000,-0.217353744779,0.008786316435,0.014204946969,0.022991263404,0.013159251173,0.021945567608,0.000050672423,-9.453753843809,0.446642354072,-0.015101107238,0.000050672423,-0.218044043997,-0.000006146825,-0.033524319570,0.000023940028,0.000006146825,-0.033524319570,-0.000023940028,0.000000000000,0.01,-10.0,-10.0
0.000000000000,0.010000000000,-5.000000000000,10.000000000000,-0.040923650722,0.008714503852,0.002410197562,0.011124701414,0.002274997236,0.010989501088,0.000012770918,-3.678629133525,0.032722679762,0.007515637391,0.000012770918,-0.041737505490,-0.000003750026,-0.047464519867,0.000005056433,0.000003750026,-0.047464519867,-0.000005056433,0.000000000000,0.01,-10.0,-5.0
0.000000000000,0.010000000000,0.000000000000,10.000000000000,0.137274448290,0.008892339291,0.005509965416,0.014402304706,0.005891245518,0.014783584809,-0.000016154147,9.531422302716,0.284404134584,0.014402304706,-0.000016154147,0.137274448290,0.000017213401,-0.060523049768,0.000000454081,-0.000017213401,-0.060523049768,-0.000000454081,0.000000000000,0.01,-10.0,0.0
0.000000000000,0.010000000000,5.000000000000,10.000000000000,0.318451546723,0.009342131745,0.024272534163,0.033614665908,0.023788984548,0.033131116292,0.000003798795,9.473589521878,0.655762250932,0.005731870871,0.000003798795,0.320169453619,-0.000002228772,-0.077179265882,0.000012824322,0.000002228772,-0.077179265882,-0.000012824322,0.000000000000,0.01,-10.0,5.0
0.000000000000,0.010000000000,10.000000000000,10.000000000000,0.490328801962,0.010009440070,0.057425228392,0.067434668462,0.055502530753,0.065511970823,0.000053241060,7.271167978503,0.774961396158,-0.018734518595,0.000053241060,0.494589512987,-0.000004538945,-0.091248079403,0.000046889625,0.000004538945,-0.091248079403,-0.000046889625,0.000000000000,0.01,-10.0,10.0
